offer_id,offer_url,title,updated_time,address,metro_station,neighborhood,district,description,status,unpublished_date,price_info,distance,commission_value,deposit_value,rental_period,utilities_type,commission_info,deposit_info,price_value,cian_estimation_value,days_active,price_difference,price_difference_value,price_change_value,price_change_formatted,outside_distance,cian_estimation
309872063,https://www.cian.ru/rent/flat/309872063/,"2-комн. квартира, 68 м², 7/23 этаж",2025-04-06 08:28:00,"Нижегородская улица, 11",м. Москва-Товарная,р-н Таганский,ЦАО,"Сдается впервые, просторная, светлая , двухкомнатная квартира с качественным ремонтом! Комнаты изолированные, просторные и светлые,вся мебель современная,в зале большой угловой диван, современная горка, шкаф, комп. стол. В спальне, современная горка, диван ( еврокнижка), шкаф, комод. Кухня встроенная,просторная, вся бытовая техника ( холодильник, стир. маш. автомат, плита с духовым шкафом, СВЧ, пылесос, телевизор), есть вся посуда, обеденная зона, выход на застекленный балкон(окна в облагороженный двор). С/У раздельный, плитка по евростандарту! Очень просторный холл ( есть возможность покупки дополнительного шкафа). Красивый дом, ДМФ. Очень лояльный собственник! Рассматриваем сем. пару, можно с детишками или 2-3 девушки. Животные обсуждаются отдельно. Сдается на длительный срок.  Показы в любое, удобное для вас время! КЛЮЧИ НА РУКАХ!",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 70%, залог 83 000 ₽",8.62,70.0,83000.0,От года,комм. платежи включены (без счётчиков),комиссия 70%,залог 83 000 ₽,83000.0,,,,,,,,
314365328,https://www.cian.ru/rent/flat/314365328/,"1-комн. квартира, 36 м², 2/22 этаж",2025-04-02 16:36:00,"Новорогожская улица, 22",м. Москва-Товарная,р-н Таганский,ЦАО,"Сдаётся 1 к. квартира г. Москва, Таганский р-н, 
ул. Новорогожская, д.22
2/22 этаж. Квартира общей площадью 36/17/9м, раздельный с/узел. Остекленная лоджия. Тамбур на 4 квартиры. Консьерж.
Квартира чистая, уютная, теплая. 
Есть необходимые мебель и бытовая техника, кроме телевизора. Из спальных мест диван и кресло-кровать. Много мест для хранения вещей. Сдаётся на длительный срок, приличным платежеспособным жильцам. Желательно семейной паре. 
В 11 минутах ходьбы  МЦД-2 Москва-Товарная, м. Римская и м. Площадь Ильича. Во дворе дома школа и д/сад. Много парковочных мест. Магазины, аптека и ПВЗ.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 55 000 ₽",8.95,50.0,55000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 55 000 ₽,55000.0,,,,,,,,
315534512,https://www.cian.ru/rent/flat/315534512/,"Апартаменты-студия, 18 м², 3/7 этаж",2025-04-02 20:21:00,"Нижегородская улица, 32С3",м. Калитники,р-н Таганский,ЦАО,"Сдаётся уютная квартира для долгосрочной аренды в престижном Таганском районе, ЦАО! 

КОММУНАЛЬНЫЕ УСЛУГИ ВКЛЮЧЕНЫ В СТОИМОСТЬ!

Отличное расположение: удобный выезд на ТТК (500м), близость к основным магистралям (Волгоградский проспект, Шоссе Энтузиастов) и шаговая доступность сразу от нескольких станций метро (Римская, Площадь Ильича, Таганская, Марксистская, Крестьянская застава, Пролетарская). 
До Курского вокзала всего 10 минут!

ИНФРАСТРУКТУРА:
Современная гуманитарная академия, новое здание Московского института радиосвязи, Академия управления и производства, Строительный университет, Высшая школа бизнеса, детская поликлиника 104, клиническая больница 84, лечебно-реабилитационный центр Подмосковье, супермаркеты Дикси, Азбука вкуса, Магнолия, Пятерочка, ТЦ Нижегородский пассаж, ТЦ Рогожские торговые ряды, ТРЦ Спорт-Ех, бизнес-центры, дом культуры Стимул, Музей кулинарного искусства, Музей кочевой культуры, музей Московский транспорт, ФОК Парка Таганский ледовый дворец Центральный, спорткомплекс Русич, тренажерные залы Кенгуру, Веаuty Gym, Дворец спорта имени И. Ярыгина, Калитниковские бани

В помещении есть все для комфортного пользования:
- Хороший ремонт!
- Кухня: стильный гарнитур со всей необходимой техникой, посудой и столовыми приборами для приготовления любимых блюд.
- Удобная двуспальная кровать + диван-кровать.
- Чистота: современная стиральная машина.
- Связь: высокоскоростной Wi-Fi.

Оперативный показ!",active,--,"От года, комм. платежи включены (счётчики включены), комиссия 50%, залог 61 990 ₽",8.97,50.0,61990.0,От года,комм. платежи включены (счётчики включены),комиссия 50%,залог 61 990 ₽,61990.0,,,,,,,,
315346262,https://www.cian.ru/rent/flat/315346262/,"2-комн. квартира, 46 м², 5/9 этаж",2025-03-30 21:36:00,"Иерусалимская улица, 2",м. Пролетарская,р-н Таганский,ЦАО,"Уютная, светлая квартира с хорошим ремонтом полностью укомплектованная мебелью и техникой. Встроенная кухня. Холодильник SAMSUNG, варочная панель, духовой шкаф ZANUSSI, вытяжка, стиральная машина, два кондиционера, два телевизора PHILIPS. Детская комната: кровать, письменный стол, спортивный уголок, встроенный шкаф. В спальне большой раскладной угловой диван с приставным пуфом, стеклянный раскладной стол. В коридоре вместительный трёхстворчатый встроенный шкаф. Два шкафа на балконе. Интернет, вай фай, сигнализация охрана, домофон, бронированная дверь. Чистый подъезд. Школа во дворе, детские сад с бассейном, спортвный комплекс с бассейном.  Предпочтение семье. Без животных.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 75 000 ₽",8.16,50.0,75000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 75 000 ₽,75000.0,,,,,,,,
315568674,https://www.cian.ru/rent/flat/315568674/,"2-комн. квартира, 50 м², 3/5 этаж",2025-04-08 23:11:00,"4-й Верхний Михайловский проезд, 10К4",м. Ленинский проспект,р-н Донской,ЮАО,"Сдаю уютную светлую двухкомнатную квартиру в сталинском доме рядом с метро Ленинский проспект. Тихий двор, хорошие соседи. Отличное расположение, рядом Ашан и другие многочисленные магазины, кафе, рестораны, нескучный сад и скверы для прогулок, Донской монастырь и т д.
Рассмотрю спокойных жильцов без вредных привычек. 
ВОЗМОЖНО ПРОЖИВАНИЕ НЕСКОЛЬКО МЕСЯЦЕВ. Оперативный показ. Звоните.",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 79 000 ₽",4.97,0.0,79000.0,От года,комм. платежи включены (без счётчиков),без комиссии,залог 79 000 ₽,79000.0,,,,,,,,
313921922,https://www.cian.ru/rent/flat/313921922/,"1-комн. квартира, 30 м², 8/8 этаж",2025-04-05 19:45:00,"Варшавское шоссе, 18К2",м. Верхние котлы,р-н Донской,ЮАО,"Сдаётся уютная однокомнатная квартира в Москве, на Варшавском шоссе, 18к2. Квартира расположена на 8 этаже 8-этажного кирпичного дома, построенного в 1962 году. Дом всего в минуте ходьбы от станции МЦК Верхние котлы, от станции метро Нагатинская 11 минут пешком.

Квартира после дизайнерского ремонта, что делает её особенно привлекательной. В комнате и на кухне есть вся необходимая мебель. Для вашего комфорта установлена современная техника: холодильник, посудомоечная и стиральная машинки, измельчитель, газовая плита(2 конфорки), электрический духовой шкаф. Санузел совмещённый. Балкон застеклён. 

Дом в хорошем состоянии, оснащён пассажирским лифтом и мусоропроводом. Для автовладельцев предусмотрена наземная парковка. Въезд во двор под шлагбаумом. Инфраструктура района отлично развита: рядом находятся школы, детские сады и магазины, спортивный комплекс Труд.

Условия аренды прозрачные и простые: арендная плата + счётчики(вода и свет)  Квартира сдаётся на длительный срок, без комиссии. Заключение договора аренды с собственником. Залог составляет месячную плату. Квартира подойдёт как для одного человека, так и для пары, можно с животными и детьми.",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 75 000 ₽",7.58,0.0,75000.0,От года,комм. платежи включены (без счётчиков),без комиссии,залог 75 000 ₽,70000.0,,,,,,,,
315371112,https://www.cian.ru/rent/flat/315371112/,"1-комн. квартира, 34 м², 3/12 этаж",2025-04-06 22:11:00,"Большая Андроньевская улица, 20",м. Марксистская,р-н Таганский,ЦАО,"11 м п.. Готова к заселению 1-кв со всем необходимым  имуществом. Тихий центр, без балкона. Уютно, чисто, комфортно. В комнате 2-сп кровать со спал местом 160х200 и с подъемным механизмом. Шкаф для одежды в комнате и в прихожей. Кондиционер, 2 ЖК ТВ.  Отдельно стоящий диван раскладывается, гостевой вариант. Встроенная кухня с посудомоечной машиной. Стол на кухне раскладывается, два дополнительных стула есть для гостей. Недостающее обсуждается. Рассматриваем 1-2 человека, без дет/жив..",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 80 000 ₽",7.75,50.0,80000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 80 000 ₽,80000.0,,,,,,,,
314452113,https://www.cian.ru/rent/flat/314452113/,"2-комн. квартира, 52 м², 7/14 этаж",2025-04-08 19:38:00,"Малый Тишинский переулок, 19",м. Белорусская,р-н Пресненский,ЦАО,"Квартира, состоящая из 2 комнат на 7 этаже 14-этажного дома, общей площадью 52,00 кв.м., доступна для аренды. Это идеальный вариант для тех, кому важен комфорт и удобство. В квартире сделан свежий современный ремонт, что гарантирует отличное сочетание цены и качества.

Это отличное предложение для молодых людей, а также оптимальный вариант для . Рядом с домом находится множество учебных заведений, таких как Романовская школа, Businessfox - бизнес-школа, Школа 1950 с дошкольным отделением. 

Также в пешей доступности находятся городские поликлиники 220 и 62, а также театры для детей, такие как Волшебная Лампа, KукLab и Абрикотин. Рядом с домом расположен супермаркет Магнолия, что обеспечивает удобство и комфорт при покупках. В пешей доступности множество кафе и ресторанов, развлекательные заведения. невероятно удобная транспортная доступность
, позволяющая без пробок быстро оказаться в любой точке города.

Не упустите отличную возможность арендовать эту квартиру, которая сочетает в себе все необходимые плюсы для комфортного проживания . Звоните нам прямо сейчас, чтобы получить дополнительную информацию и организовать просмотр жилья!

Номер объекта: #1/537808/23198",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, залог 80 000 ₽",4.56,0.0,80000.0,От года,комм. платежи включены (без счётчиков),без комиссии,залог 80 000 ₽,77000.0,,,,,,,,
315648423,https://www.cian.ru/rent/flat/315648423/,"1-комн. квартира, 39 м², 1/12 этаж",2025-04-08 22:25:00,"Большая Калитниковская улица, 12",м. Пролетарская,р-н Таганский,ЦАО,"Квартира после свежего ремонта, с мебелью и бытовой техникой. На кухне - гарнитур, двухкамерный холодильник, LCD-телевизор, обеденный стол. В жилой комнате - стенка, раскладной диван, двуспальная софа. Санузел раздельный, ванная - в плитке, установлена стиральная машина-автомат. В прихожей - встроенный шкаф. Без балкона. Рассмотрим арендаторов состав обсуждается.
Видео - по запросу.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 50 000 ₽",8.41,60.0,50000.0,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 50 000 ₽,50000.0,,,,,,,,
314129072,https://www.cian.ru/rent/flat/314129072/,"Апартаменты-студия, 21 м², 1/5 этаж",2025-04-03 08:32:00,"Большая Почтовая улица, 1/33",м. Бауманская,р-н Басманный,ЦАО,Предлагается в аренду студия в цоколе жилого дома. Вся необходимая мебель и техника,active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога",9.74,50.0,0.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,без залога,55000.0,,,,,,,,
312050950,https://www.cian.ru/rent/flat/312050950/,"2-комн. квартира, 52 м², 3/12 этаж",2025-03-28 16:45:00,"улица Талалихина, 3",м. Пролетарская,р-н Таганский,ЦАО,"Сдается  cвeтлая, пpосторнaя кваpтирa, 
Недалеко от  Покровскoгo Moнaстыря (св. Maтpоны).
2-х комнатнaя кваpтиpa. Общaя плoщaдь квартиры cоcтавляет 52 кв. м, жилaя плoщадь — 30кв. м, кухня — 8 кв. м. 
В квартире есть вся необходимая мебель, кухня, холодильник, стиральная машина, телевизор Планировка удобная и функциональная, окна выходят как на улицу, так и во двор. Раздельный санузел
Дом находится в хорошем состоянии, есть пассажирский лифт. Во дворе детская площадка. Два детских парка в 10 мин ходьбы.В шаговой доступности находятся школы, детские сады, клиники, магазины. Отличная транспортная доступность позволяет быстро добраться до центра города и других районов.Возможен  хороший торг",active,--,"От года, комм. платежи включены (счётчики включены), комиссия 70%, залог 80 000 ₽",8.34,70.0,80000.0,От года,комм. платежи включены (счётчики включены),комиссия 70%,залог 80 000 ₽,70000.0,,,,,,,,
315309402,https://www.cian.ru/rent/flat/315309402/,"1-комн. квартира, 40 м², 4/17 этаж",2025-04-07 18:23:00,"Марксистская улица, 9",м. Пролетарская,р-н Таганский,ЦАО,"Предлагается 1-комнатная квартира общей площадью 40 м² недалеко от станции метро ""Пролетарская"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен духовой печью. Для удобства организована гардеробная комната. Окна обращены на улицу.

Из основных достоинств дома: огороженная территория и охрана.

 - Страховой депозит можно оплатить 2-мя частями.
 - Объект представляет агент Capital Mars - Елизавета.
 - ID объекта 208670.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 75 000 ₽",7.79,50.0,75000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 75 000 ₽,75000.0,,,,,,,,
315415367,https://www.cian.ru/rent/flat/315415367/,"1-комн. квартира, 30 м², 4/16 этаж",2025-04-07 13:58:00,"улица Гиляровского, 59",м. Рижская,р-н Мещанский,ЦАО,"Арт. 98990531 Уютная 1-комнатная квартира с косметическим ремонтом в центре города!


Продаётся светлая и уютная 1-комнатная квартира площадью 30 м² на 4этаже 18 этажного дома. Эта квартира идеальна для молодой пары или одиночки, ищущих комфортное жильё по разумной цене!

Основные характеристики:

Количество спальных мест: 2
Площадь жилой комнаты: 20 м²
Площадь кухни: 10 м²
Санузел: совмещенный
Отопление: центральное
Высота потолков: стандартная
Мусоропровод: есть
Квартира недавно обновлена, сделан косметический ремонт. Просторная и светлая жилая комната с видом во двор, что создаёт атмосферу уюта и спокойствия. Кухня оборудована всем необходимым для комфортного приготовления пищи.

Полностью меблировано, среди бытовой техники есть стиральная и посудомоечная машины, а также холодильник. Кондиционер обеспечит прохладу в жаркие летние дни. Вы можете подключить любого провайдера интернета для вашего удобства.


Размеры доступности: Квартира расположена в удачном месте с развитой инфраструктурой.
Дети: Без детей.
Животные: Без животных.
Не упустите шанс стать владельцем этой замечательной квартиры! Звоните для организации просмотра и получения дополнительной информации.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 100%, без залога",8.1,100.0,0.0,От года,комм. платежи включены (без счётчиков),комиссия 100%,без залога,55000.0,,,,,,,,
315658470,https://www.cian.ru/rent/flat/315658470/,"2-комн. квартира, 45 м², 4/5 этаж",2025-04-09 01:16:00,"Шелепихинская набережная, 26",м. Шелепиха,р-н Пресненский,ЦАО,"Квартира сдаётся на длительный срок. Вся необходимая мебель и бытовая техника для комфортного проживания есть. Есть балкон- застеклённый. Развитая инфраструктура- сетевые магазины, ТЦ, школы, детские и спортивные площадки, благоустроенная набережная Москва-реки. От ст метро Шелепиха- 10 минут пешком. Пешая доступность до Москва- Сити. Рядом выезд на ТТК.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 80%, залог 50 000 ₽",5.99,80.0,50000.0,От года,комм. платежи включены (без счётчиков),комиссия 80%,залог 50 000 ₽,55000.0,,,,,,,,
314932848,https://www.cian.ru/rent/flat/314932848/,"1-комн. квартира, 35 м², 12/12 этаж",2025-04-02 10:15:00,"Доброслободская улица, 8",м. Бауманская,р-н Басманный,ЦАО,"Отличная квартира. Вся необходимая мебель и техника в наличии (см.Фото) Санузел совмещенный. Балкон застеклен. Просторная кухня. Красивый вид из окна, тихое место. Сдается на длительный срок",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 60 000 ₽",8.53,50.0,60000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 60 000 ₽,60000.0,,,,,,,,
315271414,https://www.cian.ru/rent/flat/315271414/,"1-комн. квартира, 38 м², 8/17 этаж",2025-04-08 12:10:00,"Верхняя Красносельская улица, 10к7а",м. Красносельская,р-н Красносельский,ЦАО,"В квартире есть
Холодильник, Стиральная машина, Кондиционер, Телевизор, Интернет, Ванна, Мебель на кухне, Мебель в комнатах

Номер объекта: #1/538060/23198",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, без залога",9.31,50.0,0.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,без залога,65000.0,,,,,,,,
315306660,https://www.cian.ru/rent/flat/315306660/,"1-комн. квартира, 33 м², 8/8 этаж",2025-04-08 19:55:00,"Варшавское шоссе, 18К2",м. Верхние котлы,р-н Донской,ЮАО,"Предлагается 1-комнатная квартира общей площадью 33 м² недалеко от станции метро ""Верхние котлы"". Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен посудомоечной машиной, духовой печью. Из дополнительных преимуществ - наличие лоджии. Окна обращены во двор и на улицу.

 - Страховой депозит можно оплатить 2-мя частями.
 - Можно с детьми и животными.

 - Объект представляет агент Capital Mars - Сергей.
 - ID объекта 821674.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 40%, залог 67 000 ₽",7.58,40.0,67000.0,От года,комм. платежи включены (без счётчиков),комиссия 40%,залог 67 000 ₽,67000.0,,,,,,,,
315636749,https://www.cian.ru/rent/flat/315636749/,"1-комн. квартира, 33 м², 5/9 этаж",2025-03-31 12:48:00,"Причальный проезд, 3К3",м. Шелепиха,р-н Пресненский,ЦАО,Вашему вниманию предлагается уютная однокомнатная квартира в шаговой доступности от метро . Есть вся необходимая для проживания мебель и техника .,active,--,"От года, комм. платежи включены (без счётчиков), комиссия 100%, залог 50 000 ₽",5.86,100.0,50000.0,От года,комм. платежи включены (без счётчиков),комиссия 100%,залог 50 000 ₽,50000.0,,,,,,,,
315720841,https://www.cian.ru/rent/flat/315720841/,"1-комн. квартира, 36 м², 3/14 этаж",2025-04-01 20:54:00,"Малая Калитниковская улица, 18",м. Пролетарская,р-н Таганский,ЦАО,"Сдается квартира в пешей доступности от метро. Kвартирa укомплектована теxникой: варочная панель, дуxoвoй шкаф, вытяжка, хoлодильник и ПМM. В комнате - телевизор(SMARТ), еcть cтиpальнaя мaшинка.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 85 000 ₽",8.57,50.0,85000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 85 000 ₽,85000.0,,,,,,,,
315282313,https://www.cian.ru/rent/flat/315282313/,"1-комн. квартира, 22 м², 4/8 этаж",2025-04-08 17:11:00,"Нижегородская улица, 32С15",м. Калитники,р-н Таганский,ЦАО,"Предлагается 1-комнатная квартира общей площадью 22 м². Высокие потолки увеличивают пространство, наполняя его светом. Для комфортного проживания в наличии имеется вся необходимая мебель. Кухонный гарнитур оснащен посудомоечной машиной, духовой печью. Окна обращены во двор и на улицу.

Из основных достоинств дома: огороженная территория и охрана.

 - Страховой депозит можно оплатить 2-мя частями.
 - Можно с детьми.

 - Объект представляет агент Capital Mars - Степан.
 - ID объекта 843975.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 30%, залог 65 000 ₽",9.32,30.0,65000.0,От года,комм. платежи включены (без счётчиков),комиссия 30%,залог 65 000 ₽,65000.0,,,,,,,,
315329743,https://www.cian.ru/rent/flat/315329743/,"1-комн. квартира, 35 м², 5/9 этаж",2025-04-09 02:19:00,"Спартаковский переулок, 24С1",м. Бауманская,р-н Басманный,ЦАО,Уютная квартира для одной девушки или семейной пары славян. сдается на длительный срок. все необходимое для проживания. разумный торг уместен,active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 65 000 ₽",9.43,50.0,65000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 65 000 ₽,65000.0,,,,,,,,
315809194,https://www.cian.ru/rent/flat/315809194/,"1-комн. квартира, 31,3 м², 6/9 этаж",2025-04-07 16:00:00,"2-й Верхний Михайловский проезд, 4",м. Шаболовская,р-н Донской,ЮАО,"Лот квартира 47079

ВЫГОДА
- Без залога
- Платите арендный платеж картой любого Банка, кредитной/дебетовой и получайте бонусы в соответствии с условиями Банка
- Без комиссии

УСЛОВИЯ
- Минимальный срок аренды 11 мес.
- Можно с детьми
- Можно с животными
- Коммунальные платежи (включены в стоимость)
- Счетчики (оплачиваются отдельно)

УДОБСТВО КВАРТИРЫ
- Функциональная квартирa с евроремонтом, полностью меблированная
- Техника: холодильник, стиральная машина, телевизор, плита, микроволновая печь, посудомоечная машина, кондиционер
- Количество смежных санузлов: 1
- Количество балконов/лоджий: 1

БЕЗОПАСНОСТЬ
- Проверенный собственник
- Квартира и имущество застрахованы
- Заключение электронного договора
- Обеспечим полное сопровождение на всех этапах аренды

ИНФРАСТРУКТУРА
- В шаговой доступности:
- Остановки общественного транспорта
- Школа, детский сад, поликлиника, детские площадки, спортивные площадки, места для отдыха, супермаркет, рестораны",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, без залога",4.82,0.0,0.0,От года,комм. платежи включены (без счётчиков),без комиссии,без залога,75000.0,,,,,,,,
315452086,https://www.cian.ru/rent/flat/315452086/,"1-комн. квартира, 35 м², 14/14 этаж",2025-03-26 16:04:00,"2-й Красносельский переулок, 2",м. Красносельская,р-н Красносельский,ЦАО,"Cдается нa длитeльный сpок чистая и сoврeменная квaртирa. Полностью укoмплeктoвaнa соврeмeнной мeбелью и бытoвoй теxникой. Есть кондиционер. Застекленная лоджия. Рядом метро Красносельская. Из окна видны все семь сталинских высоток, останкинская башня. Парк Сокольники в 20 минутах пешком. В шаговой доступности - школа, детсады, поликлиники, Алексеевский монастырь, фитнес-клуб.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 50 000 ₽",9.2,50.0,50000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 50 000 ₽,70000.0,,,,,,,,
315676139,https://www.cian.ru/rent/flat/315676139/,"1-комн. квартира, 36 м², 3/14 этаж",2025-04-01 20:23:00,"Малая Калитниковская улица, 18",м. Пролетарская,р-н Таганский,ЦАО,"Договор с собственником. Предлагаем в аренду отличный объект недвижимости для комфортной жизни! Шаговая доступность от метро, развитая инфраструктура. Квартира с евро ремонтом, есть все необходимое для комфортного проживания, кондиционер, гардеробная, посудомоечная машина, теплый пол, лоджия. Много места для хранения вещей. Качественная входная дверь. Чистый подъезд. Во дворе дома оборудована детская площадка, парковочные места есть всегда. Ухоженная  придомовая территория. Квартира готова к заселению, сдается на длительный срок. Депозит можно разделить на 2 платежа.  Юридическое сопровождение договора аренды: анализ необходимой документации, согласование проекта договора аренды с потенциальным арендатором! ОПЕРАТИВНЫЙ ПРОСМОТР! МЫ ЖДЕМ ИМЕННО ВАС!",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 20%, залог 85 000 ₽",8.57,20.0,85000.0,От года,комм. платежи включены (без счётчиков),комиссия 20%,залог 85 000 ₽,85000.0,,,,,,,,
311715986,https://www.cian.ru/rent/flat/311715986/,"1-комн. квартира, 38 м², 3/5 этаж",2025-04-07 09:29:00,"Стрельбищенский переулок, 24",м. Москва-Сити,р-н Пресненский,ЦАО,"Предлагается в аренду 1 комнатная квартира в кирпичном доме по адресу: Стрельбищенский пер.д.24.  Общая пл. 38. Комната жилая 23. Кухня 8. Санузел раздельный, ванна.  Квартира после косметического ремонта. Высокие потолки  3.20. Квартира светлая. Газовая колонка. Окна ПВХ. Балкон застеклен. Мебель и бытовая техника. Спальное место купят под клиента новое. Развита инфрастуктура: в пешей доступности магазины, аптеки, кафе, школы,парк Красногвардейские пруды. Предложение для клиентов без домашних животных.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 70 000 ₽",5.09,50.0,70000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 70 000 ₽,70000.0,,,,,,,,
315745655,https://www.cian.ru/rent/flat/315745655/,"2-комн. квартира, 67 м², 5/6 этаж",2025-04-08 11:10:00,"2-я Дубровская улица, 8",м. Пролетарская,р-н Таганский,ЦАО,"Сдается  двухкомнатная квартира.
Тихое место, метро рядом , продуктовые магазины, рядом школа.
Квартира требует ремонта ( собственник предоставит строительные материалы).
.
Звоните по всем вопросам.
-----
Примечание: у собственника могут быть дополнительные пожелания к жильцам - обсудите их в чате или по телефону",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 50%, залог 50 000 ₽",7.97,50.0,50000.0,От года,комм. платежи включены (без счётчиков),комиссия 50%,залог 50 000 ₽,50000.0,,,,,,,,
293127364,https://www.cian.ru/rent/flat/293127364/,"1-комн. квартира, 43 м², 10/12 этаж",2025-04-05 22:06:00,"Доброслободская улица, 4",м. Бауманская,р-н Басманный,ЦАО,"Отличное предложение: просторная однокомнатная квартира в центре, вблизи транспортных магистралей, с хорошим ремонтом. Просторная прихожая, есть гардеробная комната 5 метров, лоджия 4 метра. В комнате диван и двуспальная кровать. Есть парковка возле дома.",active,--,"От года, комм. платежи включены (без счётчиков), комиссия 60%, залог 73 000 ₽",8.41,60.0,73000.0,От года,комм. платежи включены (без счётчиков),комиссия 60%,залог 73 000 ₽,73000.0,,,,,,,,
315305822,https://www.cian.ru/rent/flat/315305822/,"1-комн. квартира, 40 м², 4/5 этаж",2025-04-04 06:41:00,"Стрельбищенский переулок, 27",м. Улица 1905 года,р-н Пресненский,ЦАО,"Сдаётся чистая, светлая квартира в тихом уютном дворе вблизи Москва сити.
Закрытая парковка во дворе дома, доступ дадим
пешком до метро ул.1905 года 10 минут и до выставочной 15 минут пешком 
развитая инфраструктура
вблизи школа и детский садик.
сдаётся первый раз
окна выходят в сторону Москва сити.
сдаётся на длительный срок .
в квартире есть все необходимое для заселения .",active,--,"От года, комм. платежи включены (без счётчиков), без комиссии, без залога",5.43,0.0,0.0,От года,комм. платежи включены (без счётчиков),без комиссии,без залога,70000.0,,,,,,,,
314514114,https://www.cian.ru/rent/flat/314514114/,"1-комн. квартира, 45 м², 5/18 этаж",2025-04-05 23:39:00,"Варшавское шоссе, 16к2",м. Верхние котлы,р-н Донской,ЮАО,"Сдается уютная квартира с необходимой мебелью и бытовой техникой  на длительный срок семейной паре , можно с ребенком но без животных. Рассмотрим так же одиноких арендаторов без вредных привычек . Просмотры по договоренности .",active,--,"От года, комм. платежи включены (счётчики включены), комиссия 50%, залог 80 000 ₽",7.59,50.0,80000.0,От года,комм. платежи включены (счётчики включены),комиссия 50%,залог 80 000 ₽,70000.0,,,,,,,,
315614641,https://www.cian.ru/rent/flat/315614641/,"2-комн. квартира, 53,5 м², 12/12 этаж",2025-04-08 12:40:00,"Новорогожская улица, 14К2",м. Москва-Товарная,р-н Таганский,ЦАО,"Лот квартира 46525

ВЫГОДА
- Без комиссии

УСЛОВИЯ
- Минимальный срок аренды 11 мес.
- Можно с детьми
- Без животных
- Залог 80 000 
- Коммунальные платежи (включены в стоимость)
- Счетчики (оплачиваются отдельно)

УДОБСТВО КВАРТИРЫ
- Функциональная квартирa с косметическим ремонтом, полностью меблированная
- Техника: холодильник, стиральная машина, телевизор, плита, микроволновая печь
- Количество разделённых санузлов: 1
- Количество балконов/лоджий: 1

БЕЗОПАСНОСТЬ
- Проверенный собственник

ИНФРАСТРУКТУРА
- В шаговой доступности:
- Остановки общественного транспорта
- Школа, детский сад, поликлиника, детские площадки, спортивные площадки, места для отдыха, супермаркет, рестораны",active,--,"На несколько месяцев, комм. платежи включены (без счётчиков), без комиссии, залог 80 000 ₽",8.77,0.0,80000.0,На несколько месяцев,комм. платежи включены (без счётчиков),без комиссии,залог 80 000 ₽,80000.0,,,,,,,,
