offer_id,date,date_iso,price,price_clean,change,change_clean,is_increase
313492003,21 фев 2025,2025-02-21 00:00:00,77 000 ₽/мес.,77000,3 000 ₽,-3000,False
313492003,10 фев 2025,2025-02-10 00:00:00,80 000 ₽/мес.,80000,,,False
313445775,8 апр 2025,2025-04-08 00:00:00,100 000 ₽/мес.,100000,5 000 ₽,-5000,False
313445775,27 мар 2025,2025-03-27 00:00:00,105 000 ₽/мес.,105000,4 990 ₽,-4990,False
313445775,28 фев 2025,2025-02-28 00:00:00,109 990 ₽/мес.,109990,5 000 ₽,-5000,False
313445775,20 фев 2025,2025-02-20 00:00:00,114 990 ₽/мес.,114990,10 ₽,-10,False
313445775,17 фев 2025,2025-02-17 00:00:00,115 000 ₽/мес.,115000,5 000 ₽,-5000,False
313445775,9 фев 2025,2025-02-09 00:00:00,120 000 ₽/мес.,120000,,,False
313417253,10 фев 2025,2025-02-10 00:00:00,65 000 ₽/мес.,65000,5 000 ₽,-5000,False
313417253,8 фев 2025,2025-02-08 00:00:00,70 000 ₽/мес.,70000,,,False
313335975,22 фев 2025,2025-02-22 00:00:00,90 000 ₽/мес.,90000,5 000 ₽,-5000,False
313335975,6 фев 2025,2025-02-06 00:00:00,95 000 ₽/мес.,95000,,,False
313233516,31 мар 2025,2025-03-31 00:00:00,90 000 ₽/мес.,90000,2 000 ₽,-2000,False
